'ID';'НАЗВАНИЕ';'СТУДИЯ';'ГОД ПРОИЗВОДСТВА';'РЕЖИССЁР';'СЦЕНАРИСТ';'ОПЕРАТОР';'ВОЗРАСТНАЯ КАТЕГОРИЯ';'ЖАНР';'СТРАНА';'КАТЕГОРИЯ';'ЦЕНА';'СЕБЕСТОИМОСТЬ';'СТАТУС'
'2166038';'"SOS" над тайгой';'Киностудия "Мосфильм"';'1976';'В.Перов, А.Кольцатый';'В.Кузнецов, А.Витоль';'Н.Большаков';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Кино';'660.0';'508.0';'o'
'2166039';'Срок давности';'Киностудия "Мосфильм"';'1983';'Л.Агранович';'А.Шпеер, Л.Агранович';'М.Агранович';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Кино';'510.0';'364.0';'e'
'2166040';'Схватка в пурге';'Киностудия "Мосфильм"';'1977';'А.Гордон';'О.Мирошниченко, В.Кузнецов';'М.Биц';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Кино';'429.0';'358.0';'o'
'2166041';'Тревожный вылет';'Киностудия "Мосфильм"';'1983';'В.Чеботарев';'В.Чеботарев, В.Хотулев';'Б.Брожовский';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Кино';'450.0';'346.0';'o'
'2166042';'Урок жизни';'Киностудия "Мосфильм"';'1955';'Ю.Райзман';'Е.Габрилович';'С.Урусевский';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Кино';'380.0';'292.0';'o'
'2166043';'Частный детектив, или операция "Кооперация"';'ГТПО "Мосфильм"';'1989';'Л.Гайдай';'Л.Гайдай, А.Инин, Ю.Волович';'И.Черных';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Кино';'340.0';'283.0';'o'
'2166044';'Человек без паспорта';'Киностудия "Мосфильм"';'1966';'А.Бобровский';'В.Кузнецов';'В.Боганов';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Кино';'737.0';'566.0';'o'
'2166045';'Черный бизнес';'Киностудия "Мосфильм"';'1965';'В.Журавлев';'В.Журавлев, Н.Жуков';'Н.Большаков';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Кино';'520.0';'433.75';'o'
'2166046';'Яблоко раздора';'Киностудия "Мосфильм"';'1962';'В.Плучек, Е.Народицкая-Сташевская';'В.Плучек, Г.Штайн, М.Бирюков';'Т.Лебешев';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Кино';'480.0';'370.0';'o'
'2166047';'Поворот';'Киностудия "Мосфильм"';'1978';'В.Абдрашитов';'А.Миндадзе';'Э.Караваев';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Кино';'610.0';'436.0';'o'
'2166048';'Ограбление по-женски';'ООО "ТВ-Фильи"';'2014';'А.Кешян';'А.Забияка';'А.Степанов';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'744.0';'532.0';'e'
'2166049';'Кинодетство. Тише, бабушка спит.';'ООО КВС "Анимос"';'2014';'С.Кравцова, Н.Мальгина, А.Демин, О.Холодова, С.Глаголев, В.Чирков, Н.Рысс, А.Ильяш';'С.Кравцова, А.Стволинский, А.Демин, О.Холодова,  С.Глаголев, В.Чирков, Н.Рысс, А.Ильяш';'';'«6+» для детей старше шести лет';'Анимационный';'Россия';'Видео';'403.0';'335.0';'e'
'2166050';'Уроки безопасности. Урок 1. Сгоревший обед.';'КГБУК "Красноярский кинограф"';'2011';'А.Гаврилов';'Д.Кудрявцев';'А.Петров';'«6+» для детей старше шести лет';'Прочие';'Россия';'Видео';'480.0';'343.0';'o'
'2166051';'Майя';'ООО "Кинокомпания "БАРАБАН" по заказу ЗАО "Всемирные Русские Студии"';'2014';'Д.Глигоров, Р.Нестеренко';'Е.Лебец';'Б.Моргачев';'«16+» для детей старше 16 лет';'Художественный';'Россия';'Видео';'897.0';'641.0';'o'
'2166052';'Люблю твою жену';'Серендипити Пойнт Фильм, Номадик Пикчерз';'2013';'Джеримайя С.Чечик';'Меган Мартин, Тим Сэндлин';'Люк Монпелье';'«16+» для детей старше 16 лет';'Художественный';'Канада';'Кино';'480.0';'343.0';'o'
'2166053';'Кэмит парад (Парад юмора)';'ООО "Барс-Рекордс"';'2014';'';'';'Д.Барышев, Р.Габидуллин, Т.Садыков';'«12+» для детей старше 12 лет';'Прочие';'Россия';'Видео';'481.0';'400.0';'o'
'2166054';'Шаян концерт 17.10.2013 (Веселый концерт 17.10.2013)';'ООО "Барс-Рекордс"';'2014';'';'';'Д.Барышев, Р.Габидуллин, Т.Садыков';'«16+» для детей старше 16 лет';'Прочие';'Россия';'Видео';'450.0';'346.0';'o'
'2166055';'Ринат Рахматуллин "Синен кузлэр нигэ монсу" (Ринат Рахматуллин "Почему грустят твои глаза")';'ООО "Барс-Рекордс"';'2014';'';'';'Д.Барышев, Р.Габидуллин, Т.Садыков';'«12+» для детей старше 12 лет';'Прочие';'Россия';'Видео';'530.0';'442.0';'e'
'2166056';'Чын татар жырлары (Истинно татарские песни)';'ООО "Барс-Рекордс"';'2014';'';'';'Д.Барышев, Р.Габидуллин, Т.Садыков';'«12+» для детей старше 12 лет';'Прочие';'Россия';'Видео';'300.0';'250.0';'o'
'2166057';'Высокая кухня';'ООО "Доминика", ЗАО "Кей Арт"';'2014';'В.Николаев';'Е.Андерсон, В.Кильбург';'В.Фортунин';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'520.0';'372.0';'o'
'2166058';'Данный взамен';'Всероссийский государственный университет кинематографиии имени С.А.Герасимова';'2013';'С.Гевейлер';'С.Гевейлер';'Я.Ясинский, А.Котенко';'«18+» запрещено для детей';'Научно-популярный';'Россия';'Видео';'380.0';'271.0';'o'
'2166059';'Аноним03';'ООО "Пятый элемент"';'2014';'А.Фролов';'Р.Асхаев, Ж.Бадмацыренов, Е.Замалиев';'А.Ионов';'«16+» для детей старше 16 лет';'Художественный';'Россия';'Видео';'570.0';'475.0';'e'
'2166060';'Геленджик';'Старинчук Андрей Игоревич';'2014';'А.Старинчук';'А.Старинчук';'А.Старинчук';'«6+» для детей старше шести лет';'Научно-популярный';'Россия';'Видео';'715.0';'596.0';'e'
'2166061';'МАМА ДАРАГАЯ!';'ООО "Кинокомпания Атлантик"';'2014';'Я.Чеважевский';'Я.Чеважевский';'Л.Капанадзе';'«16+» для детей старше 16 лет';'Художественный';'Россия';'Видео';'380.0';'317.0';'o'
'2166062';'Одинокие души микробов';'Романовский Михаил Яковлевич';'2014';'М.Романовский';'М.Максимов';'П.Маркичев, С.Осипов';'«16+» для детей старше 16 лет';'Художественный';'Россия';'Видео';'530.0';'442.0';'o'
'2166063';'Я супер Джей';'Мостинец Ксения Олеговна';'2012';'К.Мостинец';'К.Мостинец';'К.Мостинец';'«16+» для детей старше 16 лет';'Научно-популярный';'Россия';'Видео';'420.0';'323.0';'o'
'2166064';'КиноДетство. Про меня';'АНО Школа-студия анимационного кино "ШАР"';'2014';'Н.Мальгина, А.Зайцев, А.Журавлева, А.Оятьева, М.Соснина, С.Антонов, М.Степанова, Т.Курнаева';'Н.Мальгина, А.Зайцев, А.Журавлева, А.Оятьева, М.Соснина, С.Антонов, А.Калин, О.Сивакова-Васина';'';'«0+» для любой зрительской аудитории';'Анимационный';'Россия';'Видео';'530.0';'408.0';'e'
'2166065';'КиноДетство. Про лысую принцессу';'ООО КВС "Анимос"';'2014';'Н.Орлова, С.Кравцова, О.Холодова';'В.Голованов, А.Стволинский, А.Калин, О.Холодов';'';'«0+» для любой зрительской аудитории';'Анимационный';'Россия';'Видео';'576.0';'443.0';'e'
'2166066';'Про Владимира и Питирима';'Ижевская студия документального кино';'2013';'Е.Кузнецов';'Е.Кузнецов';'А.Русских';'';'Документальный';'Россия';'Видео';'670.0';'479.0';'o'
'2166067';'Несносный дед.';'Дикхаус Продакшнз, МТВ Филмз, Парамаунт';'2013';'Джефф Треймейн';'Джонни Ноксвил, Джефф Треймейн, Вакс Бар';'Лэнс Бэнгс, Дмитрий Еляшевич';'«18+» запрещено для детей';'Художественный';'США';'Видео';'494.0';'352.0';'o'
'2166068';'Несносный дед.';'Дикхаус Продакшнз, МТВ Филмз, Парамаунт';'2013';'Джефф Треймейн';'Джонни Ноксвил, Джефф Треймейн, Вакс Бар';'Лэнс Бэнгс, Дмитрий Еляшевич';'«18+» запрещено для детей';'Художественный';'США';'Видео';'470.0';'336.0';'o'
'2166069';'Телеведущий: И снова здравствуйте';'Парамаунт Пикчерз, Апатоу Продакшнз';'2013';'Адам МакКей';'Адам МакКей, Уилл Феррелл';'';'«16+» для детей старше 16 лет';'Художественный';'США';'Видео';'450.0';'321.0';'o'
'2166070';'Телеведущий: И снова здравствуйте';'Парамаунт Пикчерз, Апатоу Продакшнз';'2013';'Адам МакКей';'Адам МакКей, Уилл Феррелл';'';'«16+» для детей старше 16 лет';'Художественный';'США';'Видео';'462.0';'330.0';'o'
'2166071';'Ровер';'Порчлайт Филмз, Лава Бир Филмз, Блю Тенг Филмз, Скрин Австралиа';'2014';'Дэвид Мишо';'Дэвид Мишо, Джоэл Эдгертон';'Наташа Брайер';'«16+» для детей старше 16 лет';'Художественный';'США|Австралия';'Кино';'400.0';'308.0';'e'
'2166072';'Отец.-';'Разбаш Александр Александрович';'2013';'А.Разбаш';'А.Разбаш';'П.Смирнов';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'460.0';'383.0';'o'
'2166073';'Сказка.';'Всероссийский государственный университет кинематографии им.С.А.Герасимова';'2014';'Н.Грофпель';'А.Полякова, Н.Грофпель';'Ю.Орешкин';'«0+» для любой зрительской аудитории';'Анимационный';'Россия';'Видео';'780.0';'650.0';'o'
'2166074';'Симадо. Династия';'Парфентьева Юлия Валентиновна';'2014';'Ю.Парфентьева, А.Ветров';'Ю.Парфентьева';'А.Ветров';'«6+» для детей старше шести лет';'Прочие';'Россия';'Видео';'510.0';'365.0';'o'
'2166075';'Бонапетит!';'ООО "Институт коммуникаций Вита Актива"';'2014';'А.Луковникова';'А.Луковникова, О.Чередниченко';'М.Белкин';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'500.0';'417.0';'o'
'2166076';'Сборник мультфильмов Укранимафильм №20';'Киевнаучфильм';'1961-1991';'Т.Павленко, И.Гурвич, Е.Пружанский,Н.Марченкова и др.';'Г.Сапгир,А.Снесарев, Ф.Макивчук, Б.Крыжановский, К.Мелихан и др.';'';'«6+» для детей старше шести лет';'Анимационный';'СССР';'Видео';'510.0';'392.0';'o'
'2166077';'Сборник мультфильмов Укранимафильм №21';'Киевнаучфильм';'1972-1990';'Т.Павленко, И.Гурвич, В.Костылева, Л.Зарубин и др.';'И.Глебова, В.Трояновская, В.Капустян, М.Остахнович и др.';'';'«6+» для детей старше шести лет';'Анимационный';'СССР';'Видео';'380.0';'271.0';'o'
'2166078';'Джезабель';'Лайнсгейт';'2014';'Кевин Гротерт';'Роберт Бен Гарант';'Майкл Фильмонари';'«16+» для детей старше 16 лет';'Художественный';'США';'Кино';'660.0';'471.0';'o'
'2166079';'Сборник мультфильмов Укранимафильм №22';'Киевнаучфильм';'1967-1986';'А.Грачева, Е.Баринова, Е.Пружанский, В.Дахно, Б.Храневич и др.';'А.Грачева, Е.Баринова, Ж.Витензон, Е.Чеповецкий, Э.Кирич и др.';'';'«6+» для детей старше шести лет';'Анимационный';'СССР';'Видео';'440.0';'367.0';'o'
'2166080';'Сборник мультфильмов Укранимафильм №23';'Киевнаучфильм';'1962-1990';'И.Гурвич, Л.Зарубин, М.Титов, Е.Баринова-Нечаева, А.Кирик и др.';'Г.Александров, Н.Чешихина, М.Титов, А.Хржановский и др.';'';'«6+» для детей старше шести лет';'Анимационный';'СССР';'Видео';'403.0';'287.0';'o'
'2166081';'Сборник мультфильмов Укранимафильм №24';'Киевнаучфильм';'1969-1987';'И.Гурвич, В.Костылева, Е.Пружанский, Е.Сивоконь, Н.Марченкова и др.';'Е.Загданский, А.Стаховская, Н.Гурвич, А.Костинский, Б.Заходер и др.';'';'«6+» для детей старше шести лет';'Анимационный';'СССР';'Видео';'400.0';'333.0';'o'
'2166082';'Сборник мультфильмов Укранимафильм №25';'Киевнаучфильм';'1972-1985';'Е.Пружанский, Ц.Оршанский, Л.Зарубин, А.Грачева, В.Гончаров и др.';'А.Курляндский, Э.Мошковская, Г.Усач, Н.Лень, А.Грачева и др.';'';'«6+» для детей старше шести лет';'Анимационный';'СССР';'Видео';'600.0';'429.0';'e'
'2166083';'Сборник мультфильмов Укранимафильм №26';'Киевнаучфильм';'1973-1989';'Ц.Оршанский, В.Гончаров, Т.Павленко, М.Титов, И.Гурвич и др.';'В.Васьковцев, Б.Крыжановский, И.Антропова, Ю.Яковлев и др.';'';'«6+» для детей старше шести лет';'Анимационный';'СССР';'Видео';'819.0';'585.0';'e'
'2166084';'Заезжий молодец';'ООО "Студия Аэлита"';'2014';'К.Ангелина';'Т.Сарана';'А.Хмельков';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'520.0';'433.0';'o'
'2166085';'Кинодетство. День медведя';'ООО КВС "Анимос"';'2014';'М.Федосеева, М.Муат, О.Холодова, С.Глаголев, В.Чирков, Н.Рысс, А.Ильяш';'М.Федосеева, В.Жук, В.Голованов, О.Холодова, С.Глаголев, В.Чирков, Н.Рысс, А.Ильяш';'';'«6+» для детей старше шести лет';'Анимационный';'Россия';'Видео';'310.0';'238.0';'o'
'2166086';'Рио, я люблю тебя';'Конспирасао Филмз, Америкас Филм Консервенси, Босса Нова Филмз, Эмпириан Пикчерз, Риофилм';'2014';'Виченте Аморим, Гильермо Арриага, Стефан Зллиотт';'Маурицио Захариас, Паоло Соррентино, Андруча Уэддингтон';'Рикардо Делла Роза, Адриан Тейжидо';'«16+» для детей старше 16 лет';'Художественный';'Бразилия|США';'Кино';'682.0';'487.0';'o'
'2166087';'Седьмой сын';'Леджендари Пикчерз, Мовинг Пикчерз Компани, Утлоу Синема, Пендль Монтань Продюксьон, Тандер Роад Пикчерз';'2014';'Сергей Бодров';'Мэтт Гринберг, Чарльз Ливитт, Стивен Найт';'Ньютон Томас Сигел';'«12+» для детей старше 12 лет';'Художественный';'США|Великобритания|Канада|КНР';'Кино';'310.0';'221.0';'e'
'2166088';'Голодные игры: Сойка-пересмешница. Часть 1';'Колор Форс, ЛайонсГейт';'2014';'Френсис Лоуренс';'Сьюзен Коллинз, Питер Крэйт, Дэнни Стронг';'Джо Уилльямс';'«12+» для детей старше 12 лет';'Художественный';'США';'Кино';'500.0';'357.0';'o'
'2166089';'Зинчук В. "Юбилейный концерт в Кремле"';'ИП Зинчук Виктор Иванович';'2014';'И.Михеев';'';'';'«6+» для детей старше шести лет';'Прочие';'Россия';'Видео';'580.0';'414.0';'o'
'2166090';'Прости меня, мама!..';'ООО Издательство "Река Лена"';'2011';'Л.Пичугина';'Л.Пичугина';'В.Гущин, Н.Рогачев, П.Приходько';'«12+» для детей старше 12 лет';'Документальный';'Россия';'Видео';'460.0';'354.0';'o'
'2166091';'Над Дубравой месяц светел';'ООО Издательство "Река Лена"';'2013';'Л.Пичугина';'Л.Пичугина';'В.Гущин, Н.Рогачев, П.Приходько, Д.Прудников';'«12+» для детей старше 12 лет';'Документальный';'Россия';'Видео';'481.0';'370.0';'o'
'2166092';'В поисках лебедя';'ООО Издательство "Река Лена"';'2013';'У.Сапаров';'Л.Папилова';'В.Гущин, Д.Прудников';'«12+» для детей старше 12 лет';'Документальный';'Россия';'Видео';'732.0';'523.0';'e'
'2166093';'Вся жизнь в перчатках 2';'ООО "Редакция Официального сайта Вячеслава Малафеева"';'2013';'Л.Матуа';'В.Малафеев';'';'«0+» для любой зрительской аудитории';'Прочие';'Россия';'Видео';'440.0';'314.0';'o'
'2166094';'Зоопарк с человеческим лицом';'ИП Виолина Д.Д.';'2014';'С.Павловский';'Д.Виолина';'И.Нижинский, Е.Васильковский, С.Павловский';'«6+» для детей старше шести лет';'Документальный';'Россия';'Видео';'630.0';'450.0';'o'
'2166095';'Крестный путь.';'ЗАО "Телерадиокомпания "Мироздание"';'2013-2014';'А.Екимова';'С.Барицкий';'С.Краснов';'«12+» для детей старше 12 лет';'Научно-популярный';'Россия';'Видео';'660.0';'508.0';'o'
'2166096';'Тень (Музыкальный видеоклип)';'';'2014';'Н.Иванко';'Н.Иванко';'Т.Гулиев';'«16+» для детей старше 16 лет';'Прочие';'Россия';'Видео';'637.0';'490.0';'o'
'2166097';'Продуктивность и ресурс скважин для благополучия людей';'ООО "Мастер-видео"';'2013';'С.Киатров';'А.Белоброва';'';'«12+» для детей старше 12 лет';'Научно-популярный';'Россия';'Видео';'696.15';'535.5';'o'
'2166098';'Сборник мультфильмов "Приключения Купермена и Кузи Перемячова';'ООО "Татармультфильм"';'2014';'С.Киатров';'М.Ганиев';'';'«6+» для детей старше шести лет';'Анимационный';'Россия';'Видео';'360.0';'277.0';'o'
'2166099';'Weekend  (Уик-энд).';'ООО "Киностудия "ВЕРТИКАЛЬ"';'2014';'С.Говорухин';'С.Говорухин при участии К.Степанычевой';'Ю.Клименко';'«16+» для детей старше 16 лет';'Художественный';'Россия';'Кино';'640.0';'457.0';'o'
'2166100';'Сборник мультфильмов "Новые приключения Нефтяши"';'ООО "Татармультфильм"';'2014';'С.Киатров';'М.Ганиев';'';'«0+» для любой зрительской аудитории';'Анимационный';'Россия';'Видео';'400.0';'286.0';'o'
'2166101';'Балерина (по мотивам рассказов Тонино Гуэрры)';'Коротаева Анна Владимировна';'2014';'А.Коротаева';'А.Коротаева';'Е.Щукина';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'650.0';'500.0';'o'
'2166102';'Стать Чемпионом';'ООО "Арт Синема Сервис"';'2013';'М.Чурбанов, Т.Третьякова';'Т.Третьякова, М.Ибрагимова';'А.Тюменцев';'«0+» для любой зрительской аудитории';'Документальный';'Россия';'Видео';'300.0';'214.0';'o'
'2166103';'Берия';'ООО "Амедиа Продакшн"';'2007';'М.Иванников, К.Захаров, О.Смольников';'Р.Газенко, Д.Миропольский';'В.Бузуев, Д.Маковеев';'«16+» для детей старше 16 лет';'Художественный';'Россия';'Видео';'680.0';'523.0';'o'
'2166104';'ВОИН (на русском и татарском языках)';'ПОО "Таткиноцентр" Союза кинематографистов Республики Татарстан';'2014';'Б.Баишев';'Б.Баишев';'Р.Фазретдинов';'«12+» для детей старше 12 лет';'Документальный';'Россия';'Видео';'384.0';'320.0';'o'
'2166105';'Ты заплатишь за все';'ООО "Мегафильм", ООО "Тесей Продакшн"';'2013';'Д.Сорокин';'Ю.Климок при участии Д.Сорокина';'П.Сергеев';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'380.0';'271.0';'e'
'2166106';'Уйти, чтобы вернуться';'ООО "ЮНИКС"';'2014';'Е.Анашкин';'Н.Павловская, Ю.Разыков, Е.Мавроматис';'В.Володин';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'462.0';'385.35';'o'
'2166107';'Отвязная Калифорния';'Дабл датч';'2014';'Марко Вебер';'Марко Вебер';'Дэмиен Стэк';'«18+» запрещено для детей';'Художественный';'США';'Кино';'330.0';'236.0';'o'
'2166108';'СНЕЖИНКА';'Дипломная работа студентов-выпускников продюсерской совместной мастерской New York Film Academy (отделение в г.Москва) и ВШЭ под руководством М.Фатахова';'2013';'Г.Султанова';'М.Воскобоев, А.Ким';'М.Вихров';'«0+» для любой зрительской аудитории';'Художественный';'Россия';'Видео';'420.0';'350.0';'e'
'2166109';'Анимационный фильм - "Котики вперед!", серия "Пора в горы"';'ООО "Тунбокс"';'2014';'В.Пономарев';'С.Михайлов';'';'«0+» для любой зрительской аудитории';'Анимационный';'Россия';'Видео';'612.0';'510.0';'o'
'2166110';'Анимационный фильм - "Котики вперед!", серия "Большие гонки"';'ООО "Тунбокс"';'2014';'В.Пономарев';'С.Михайлов';'';'«0+» для любой зрительской аудитории';'Анимационный';'Россия';'Видео';'380.0';'292.0';'o'
'2166111';'Анимационный фильм - "Чепурнас"';'ООО "Тунбокс"';'2013';'А.Свирский';'А.Свирский';'';'«12+» для детей старше 12 лет';'Анимационный';'Россия';'Видео';'648.0';'498.0';'o'
'2166112';'Анимационный фильм - "Котики вперед!", серия "Торт для принцессы"';'ООО "Тунбокс"';'2014';'В.Пономарев';'С.Михайлов';'';'«0+» для любой зрительской аудитории';'Анимационный';'Россия';'Видео';'360.0';'277.0';'e'
'2166113';'Уроки безопасности. Урок 2. Рыбаки, или водолаз поневоле.';'КГБУК "Красноярский кинограф"';'2011';'А.Гаврилов';'Д.Кудрявцев, Е.Баянова';'А.Петров';'«6+» для детей старше шести лет';'Прочие';'Россия';'Видео';'759.0';'584.0';'o'
'2166114';'Сборник мультфильмов Укранимафильм № 27';'Укранимафильм';'1992-1997';'О.Викен, А.Трифонов, В.Дахно, Т.Павленко, Л.Ткачикова и др.';'О.Викен, Б.Дяценко, А.Трифонов, Е.Кирич, Л.Ткачикова, Т.Павленко и др.';'А.Гаврилов, С.Нови, О.Николаенко, и др.';'«6+» для детей старше шести лет';'Анимационный';'Украина';'Видео';'530.0';'408.0';'o'
'2166115';'Сборник мультфильмов Укранимафильм № 28';'Укранимафильм';'1992-1998';'Л.Зарубин, Н.Марченкова, С.Гизила, С.Минлин, Н.Чернышева и др.';'А.Грачева, В.Роньшин, Е.Назаренко, С.Миндлин, С.Гизила, Н.Чернышева и др.';'А.Гаврилов, И.Сергеева и др.';'«12+» для детей старше 12 лет';'Анимационный';'Украина';'Видео';'390.0';'300.0';'e'
'2166116';'Сборник мультфильмов Укранимафильм № 29';'Укранимафильм';'1992-1995';'Н.Марченкова, Л.Ткачикова, Н.Чернышева, Л.Зарубин, А.Грачева и др.';'Ю.Рогоза, Г.Остер, Н.Чернышева, Ж.Витензон, А.Грачева и др.';'И.Сергеева, О.Костюченко, А.Гаврилов и др.';'«6+» для детей старше шести лет';'Анимационный';'Украина';'Видео';'660.0';'471.0';'e'
'2166117';'ДОЛГ ПАМЯТИ';'ПОО "Таткиноцентр" СК РТ';'2014';'В.Ерхов';'В.Ерхов';'Х.Миндубаев';'«12+» для детей старше 12 лет';'Документальный';'Россия';'Видео';'385.0';'296.0';'o'
'2166118';'Ёлки 1914';'ООО "ТаББаК"';'2014';'Т.Бекмамбетов, О.Харина, Ю.Быков, Д.Киселев, А.Котт, А.Карпиловский, К.Телегина, А.Кавун';'О.Харина, И.Цофин, А.Матисон, Т.Эзугбая, Р.Немомнящий, О.Маловичко, А.Казанцева, М.Дяченко, С.Дяченко';'С.Трофимов, П.Духовской, М.Милашин, Ю.Коробейников, Е.Ермоленко';'«6+» для детей старше шести лет';'Художественный';'Россия';'Кино';'430.0';'331.0';'o'
'2166119';'Елки Лохматые';'ООО "ТаББаК"';'2014';'Максим Свешников';'Максим Свешников, Вадим Свешников';'Андрей Вакорин';'«6+» для детей старше шести лет';'Художественный';'Россия';'Кино';'400.0';'308.0';'o'
'2166120';'Заступница .';'ООО "Балтийское телевидение"';'2014';'Н.Федченко';'Д.Миклухо-Маклай, Е.Вензель';'';'«12+» для детей старше 12 лет';'Анимационный';'Россия';'Видео';'590.0';'421.0';'o'
'2166121';'За гранью .';'ООО "ЕМГ"';'2014';'Е.Овчарова, Д.Васильев';'А.Мельникова, Е.Абрамович, И.Малишава, П.Шостак, М.Кочетова';'А.Чечулин, Д.Гаврин, Н.Фролова, А.Кузьмичев и др.';'«12+» для детей старше 12 лет';'Научно-популярный';'Россия';'Видео';'708.0';'545.0';'o'
'2166122';'Дальневосточный леопард. Борьба за таёжный престол';'ООО "ЕМГ"';'2014';'Н.Кузнецова';'В.Витовцев';'В.Солкин, П.Шесточенко, А.Морозов, С.Кузнецов';'«6+» для детей старше шести лет';'Научно-популярный';'Россия';'Видео';'430.0';'331.0';'o'
'2166123';'Россия. Гений места. Краснодарский край';'ООО "ЕМГ"';'2014';'Ю.Соколов';'Н.Бакланова';'Д.Драновский, А.Абгадж, Г.Парамонов, В.Годунов';'«6+» для детей старше шести лет';'Научно-популярный';'Россия';'Видео';'756.0';'582.0';'o'
'2166124';'Благую часть избра';'МРО "Остоженская Старообрядческая Община" г.Москвы';'2012';'А.Лобанов';'И.Лисуренко';'М.Еркин, Л.Гутник';'«0+» для любой зрительской аудитории';'Научно-популярный';'Россия';'Видео';'586.5';'450.79999999999995';'o'
'2166125';'ЧТОБЫ НЕ ПОГАСЛА СВЕЧА';'ООО "ЛЕДА-ФИЛЬМ"';'2012';'Е.Борисова';'Б.Сааков';'Ю.Ефремов';'«6+» для детей старше шести лет';'Документальный';'Россия';'Видео';'650.0';'464.0';'o'
'2166126';'Автопортрет неизвестного.';'Киностудия имени А.Довженко';'1988';'В.Криштофович';'В.Мережко';'В.Трушковский, А.Шигаев';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Видео';'350.0';'250.0';'o'
'2166127';'Артист из Кохановки.';'Киностудия им. А.П.Довженко';'1961';'Г.Липшиц';'И.Стаднюк';'И.Миньковецкий';'«12+» для детей старше 12 лет';'Художественный';'СССР';'Видео';'390.0';'325.0';'o'
'2166128';'Анна и Командор';'Киностудия им. А.П.Довженко';'1974';'И.Хринюк';'И.Менджерицкий, И.Хринюк';'Н.Кульчицкий';'«6+» для детей старше шести лет';'Художественный';'СССР';'Видео';'580.0';'414.0';'o'
'2166129';'Девушка средних лет';'ООО "Магнум-фильм" по заказу ООО "ММЕ"';'2014';'А.Румынский при участии И.Штернберга';'Д.Алешина, Н.Гласенко, Б.Прибылова, Е.Латанова';'Д.Ковалев';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'612.0';'470.0';'o'
'2166130';'Хибла Герзмава';'ВГТРК "Культура"';'2013';'И.Лычагина, А.Шкурин';'';'В.Иванов, А.Васильев, О.Маликов, А.Аниканов, Д.Тукалов, А.Мазурин, Т.Александрова, М.Кузнецов';'«6+» для детей старше шести лет';'Прочие';'Россия';'Видео';'737.0';'566.0';'o'
'2166131';'Пилатес. Здоровые суставы';'ООО "Гурман Медиа"';'2014';'М.Матушевский';'С.Елкина';'С.Миндлин';'«6+» для детей старше шести лет';'Прочие';'Россия';'Видео';'670.0';'558.0';'o'
'2166132';'Пилатес. Здоровая спина';'ООО "Гурман Медиа"';'2014';'М.Матушевский';'С.Елкина';'С.Миндлин';'«6+» для детей старше шести лет';'Прочие';'Россия';'Видео';'350.0';'292.0';'o'
'2166133';'РОЖДЕСТВО._';'ОАНО "Московская школа нового кино"';'2014';'А.Кулак, Р.Федотов';'А.Кулак, Р.Федотов';'А.Кулак, Р.Федотов';'«6+» для детей старше шести лет';'Документальный';'Россия';'Видео';'612.0';'437.0';'o'
'2166134';'Орловы';'ООО "ТПО "РОК"';'2014';'В.Санду';'В.Санду, Е.Захарчук';'В.Тырон';'«12+» для детей старше 12 лет';'Документальный';'Россия';'Видео';'897.0';'690.0';'o'
'2166135';'Хочу. Не могу';'Ал Филм, Филм Нэйшн Интертейнмент';'2014';'Дэн Бирс';'Дэн Бирс, Мэтью Харауиц';'Джимми Линдси';'«16+» для детей старше 16 лет';'Художественный';'США';'Кино';'663.0';'510.0';'o'
'2166136';'Танец реальности';'Камера Он, Ле Солей Филм';'2013';'Алехандро Ходоровский';'Алехандро Ходоровский';'Жан-Мари Дрюжо';'«16+» для детей старше 16 лет';'Художественный';'Франция|Чили';'Кино';'640.0';'492.0';'o'
'2166137';'Если ты меня слышишь';'Фильм Ю Эй';'2007';'Андрей Толошный';'Наталья Менжунова, Ольга Шульгина';'Михаил Марков';'«12+» для детей старше 12 лет';'Художественный';'Украина';'Видео';'806.0';'576.0';'o'
